amazon_order_id,merchant_order_id,purchase_d,ate,last_updated_date,order_status,fulfillment_channel,sales_channel,product_name,sku,asin,quantity,currency,item_price,item_tax,shipping_price,shipping_tax,item_promotion_discount,ship_promotion_discount,ship_city,ship_state,ship_postal_code,ship_country,passport_sku,week,passport_week,purchase_ts,item_price_total
111-9002236-5801030,111-9002236-5801030,2025-10-22 00:00:00,T03:50:33+00:00,2025-10-22T20:23:46+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Sunscreen, Premium SPF 50 Sunscreen Mineral Lotion, Natural Zinc Oxide, Hypoallergenic, Non-toxic, Water-Resistant, Vegan, Sensitive Skin -",USP102,B0DNRMBNJ4,1,USD,17.99,1.2,0.99,0.16,3.6,0.99,Middletown,DE,19709,US,USP102,2025-10-20/2025-10-26,USP102_October/2025,2025-10-22 03:50:33+00:00,17.99
111-9002236-5801030,111-9002236-5801030,2025-10-22 00:00:00,T03:50:33+00:00,2025-10-22T20:23:46+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Lotion, Premium & Unscented, For Dry & Sensitive Skin, Hydrating Daily Cream - For Babies, Toddlers, Kids & Adults, Vegan, Hypoallergenic,",UBL101,B0DNRMZZM5,1,USD,16.99,1.2,0.99,0.16,3.4,0.99,Middletown,DE,19709,US,UBL101,2025-10-20/2025-10-26,UBL101_October/2025,2025-10-22 03:50:33+00:00,16.99
114-4933254-7813029,114-4933254-7813029,2025-10-22 00:00:00,T03:49:48+00:00,2025-10-22T22:43:35+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Shampoo and Body Wash, Premium 2-in-1 For Babies, Toddlers & Kids, Unscented & Hypoallergenic - Gentle Baby Soap - Vegan, Hydrating For Sen",UBW101,B0DNRLVHB6,1,USD,16.99,1.34,0.99,0.16,3.4,0.99,SOUTH SAN FRANCISCO,CA,94080-5855,US,UBW101,2025-10-20/2025-10-26,UBW101_October/2025,2025-10-22 03:49:48+00:00,16.99
112-9062806-7028202,112-9062806-7028202,2025-10-22 00:00:00,T02:46:25+00:00,2025-10-22T11:25:13+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Sunscreen, Premium SPF 50 Sunscreen Mineral Lotion, Natural Zinc Oxide, Hypoallergenic, Non-toxic, Water-Resistant, Vegan, Sensitive Skin -",USP102,B0DNRMBNJ4,1,USD,17.99,1.71,0.99,0.16,1.8,0.99,SAN PABLO,CA,94806-3856,US,USP102,2025-10-20/2025-10-26,USP102_October/2025,2025-10-22 02:46:25+00:00,17.99
112-3886341-2567468,112-3886341-2567468,2025-10-22 00:00:00,T02:37:28+00:00,2025-10-23T23:58:54+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Shampoo and Body Wash, Premium 2-in-1 For Babies, Toddlers & Kids, Unscented & Hypoallergenic - Gentle Baby Soap - Vegan, Hydrating For Sen",UBW101,B0DNRLVHB6,1,USD,16.99,0.9,0.99,0.16,3.4,0.99,ELMWOOD PARK,NJ,07407-2502,US,UBW101,2025-10-20/2025-10-26,UBW101_October/2025,2025-10-22 02:37:28+00:00,16.99
111-7153608-7751426,111-7153608-7751426,2025-10-22 00:00:00,T02:31:41+00:00,2025-10-22T22:53:47+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Mineral Face Sunscreen Stick, SPF 50, Natural Zinc Oxide, Unscented, Hypoallergenic & Dermat Tested, Water-Resistant, Vegan, Sensitive Skin",USP103,B0DNRLX255,2,USD,22.489999999999995,1.5,0.99,0.16,6.0,0.99,NORTHFIELD,MA,01360-9529,US,USP103,2025-10-20/2025-10-26,USP103_October/2025,2025-10-22 02:31:41+00:00,59.96
114-1554992-2514644,114-1554992-2514644,2025-10-22 00:00:00,T02:28:03+00:00,2025-10-22T23:50:07+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Mineral Face Sunscreen Stick, SPF 50, Natural Zinc Oxide, Unscented, Hypoallergenic & Dermat Tested, Water-Resistant, Vegan, Sensitive Skin",USP103,B0DNRLX255,1,USD,14.99,1.23,0.99,0.16,3.0,0.99,TORRANCE,CA,90504-2734,US,USP103,2025-10-20/2025-10-26,USP103_October/2025,2025-10-22 02:28:03+00:00,14.99
114-1554992-2514644,114-1554992-2514644,2025-10-22 00:00:00,T02:28:03+00:00,2025-10-22T23:50:07+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Sunscreen, Premium SPF 50 Sunscreen Mineral Lotion, Natural Zinc Oxide, Hypoallergenic, Non-toxic, Water-Resistant, Vegan, Sensitive Skin -",USP102,B0DNRMBNJ4,1,USD,17.99,1.47,0.99,0.16,3.6,0.99,TORRANCE,CA,90504-2734,US,USP102,2025-10-20/2025-10-26,USP102_October/2025,2025-10-22 02:28:03+00:00,17.99
111-9882726-2682663,111-9882726-2682663,2025-10-22 00:00:00,T01:15:41+00:00,2025-10-22T23:53:25+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.31,0.99,0.16,1.8,0.99,BUENA PARK,CA,90620-1905,US,UB0101,2025-10-20/2025-10-26,UB0101_October/2025,2025-10-22 01:15:41+00:00,14.99
111-7897022-0379428,111-7897022-0379428,2025-10-22 00:00:00,T00:57:47+00:00,2025-10-24T06:28:59+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.33,0.99,0.16,1.8,0.99,BROOKLYN,NY,11201-5129,US,UB0101,2025-10-20/2025-10-26,UB0101_October/2025,2025-10-22 00:57:47+00:00,14.99
111-7897022-0379428,111-7897022-0379428,2025-10-22 00:00:00,T00:57:47+00:00,2025-10-24T06:28:59+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Shampoo and Body Wash, Premium 2-in-1 For Babies, Toddlers & Kids, Unscented & Hypoallergenic - Gentle Baby Soap - Vegan, Hydrating For Sen",UBW101,B0DNRLVHB6,1,USD,16.99,1.21,0.99,0.16,3.4,0.99,BROOKLYN,NY,11201-5129,US,UBW101,2025-10-20/2025-10-26,UBW101_October/2025,2025-10-22 00:57:47+00:00,16.99
112-4667259-1440269,112-4667259-1440269,2025-10-22 00:00:00,T00:35:08+00:00,2025-10-24T07:27:47+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,0.94,0.99,0.16,1.8,0.99,WEST SPRINGFIELD,MA,01089-2260,US,UDC101,2025-10-20/2025-10-26,UDC101_October/2025,2025-10-22 00:35:08+00:00,14.99
114-1078498-0525039,114-1078498-0525039,2025-10-22 00:00:00,T00:31:58+00:00,2025-10-23T06:32:36+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.2,0.99,0.16,1.8,0.99,STONE RIDGE,NEW YORK,12484-5014,US,UB0101,2025-10-20/2025-10-26,UB0101_October/2025,2025-10-22 00:31:58+00:00,14.99
113-1127360-9252202,113-1127360-9252202,2025-10-21 00:00:00,T23:13:38+00:00,2025-10-23T16:18:25+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Sunscreen, Premium SPF 50 Sunscreen Mineral Lotion, Natural Zinc Oxide, Hypoallergenic, Non-toxic, Water-Resistant, Vegan, Sensitive Skin -",USP102,B0DNRMBNJ4,1,USD,17.99,1.2,0.99,0.16,3.6,0.99,GULF BREEZE,FL,32563-3339,US,USP102,2025-10-20/2025-10-26,USP102_October/2025,2025-10-21 23:13:38+00:00,17.99
114-7432157-3937059,114-7432157-3937059,2025-10-21 00:00:00,T23:08:32+00:00,2025-10-23T06:00:40+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.24,0.99,0.16,1.8,0.99,PLANO,TX,75023-5643,US,UB0101,2025-10-20/2025-10-26,UB0101_October/2025,2025-10-21 23:08:32+00:00,14.99
111-9777065-5579462,111-9777065-5579462,2025-10-21 00:00:00,T23:03:27+00:00,2025-10-22T03:14:59+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Shampoo and Body Wash, Premium 2-in-1 For Babies, Toddlers & Kids, Unscented & Hypoallergenic - Gentle Baby Soap - Vegan, Hydrating For Sen",UBW101,B0DNRLVHB6,1,USD,16.99,1.53,1.49,0.16,1.8,1.49,LIBERTY LAKE,WA,99019-7658,US,UBW101,2025-10-20/2025-10-26,UBW101_October/2025,2025-10-21 23:03:27+00:00,16.99
113-1347267-4022662,113-1347267-4022662,2025-10-21 00:00:00,T23:03:22+00:00,2025-11-05T00:14:50+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Mineral Face Sunscreen Stick, SPF 50, Natural Zinc Oxide, Unscented, Hypoallergenic & Dermat Tested, Water-Resistant, Vegan, Sensitive Skin",USP103,B0DNRLX255,1,USD,14.99,0.6,0.99,0.16,3.0,0.99,OSHKOSH,WI,54902-4230,US,USP103,2025-10-20/2025-10-26,USP103_October/2025,2025-10-21 23:03:22+00:00,14.99
112-0070893-9364272,112-0070893-9364272,2025-10-21 00:00:00,T23:02:05+00:00,2025-10-23T04:29:43+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.46,0.99,0.16,1.8,0.99,LOS ANGELES,CA,90032-1318,US,UB0101,2025-10-20/2025-10-26,UB0101_October/2025,2025-10-21 23:02:05+00:00,14.99
112-6133544-3269067,112-6133544-3269067,2025-10-21 00:00:00,T22:49:49+00:00,2025-10-23T08:23:35+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.57,0.99,0.16,1.8,0.99,CARSON,CA,90745-3924,US,UB0101,2025-10-20/2025-10-26,UB0101_October/2025,2025-10-21 22:49:49+00:00,14.99
111-4046582-0207412,111-4046582-0207412,2025-10-21 00:00:00,T22:31:03+00:00,2025-10-22T18:51:38+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.12,0.99,0.16,1.8,0.99,SEBRING,FL,33876-6705,US,UB0101,2025-10-20/2025-10-26,UB0101_October/2025,2025-10-21 22:31:03+00:00,14.99
114-3652100-4100211,114-3652100-4100211,2025-10-21 00:00:00,T22:17:47+00:00,2025-10-22T08:00:06+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,1.42,0.99,0.16,1.8,0.99,PEARL RIVER,LA,70452-5685,US,UDC101,2025-10-20/2025-10-26,UDC101_October/2025,2025-10-21 22:17:47+00:00,14.99
113-5147982-1292249,113-5147982-1292249,2025-10-21 00:00:00,T21:26:43+00:00,2025-10-22T01:18:17+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Sunscreen, Premium SPF 50 Sunscreen Mineral Lotion, Natural Zinc Oxide, Hypoallergenic, Non-toxic, Water-Resistant, Vegan, Sensitive Skin -",USP102,B0DNRMBNJ4,1,USD,17.99,1.26,0.99,0.16,3.6,0.99,ESCONDIDO,CA,92027-3719,US,USP102,2025-10-20/2025-10-26,USP102_October/2025,2025-10-21 21:26:43+00:00,17.99
112-0313768-2199409,112-0313768-2199409,2025-10-21 00:00:00,T21:25:14+00:00,2025-10-23T01:19:39+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Mineral Face Sunscreen Stick, SPF 50, Natural Zinc Oxide, Unscented, Hypoallergenic & Dermat Tested, Water-Resistant, Vegan, Sensitive Skin",USP103,B0DNRLX255,1,USD,14.99,0.88,0.99,0.16,6.0,0.99,Henderson,TN,38340,US,USP103,2025-10-20/2025-10-26,USP103_October/2025,2025-10-21 21:25:14+00:00,14.99
114-8847005-6902653,114-8847005-6902653,2025-10-21 00:00:00,T20:28:54+00:00,2025-10-22T07:44:35+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,0.63,0.99,0.16,3.0,0.99,EDMOND,OK,73025-1474,US,UDC101,2025-10-20/2025-10-26,UDC101_October/2025,2025-10-21 20:28:54+00:00,14.99
114-7415551-4222620,114-7415551-4222620,2025-10-21 00:00:00,T19:35:31+00:00,2025-10-22T03:34:22+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Sunscreen, Premium SPF 50 Sunscreen Mineral Lotion, Natural Zinc Oxide, Hypoallergenic, Non-toxic, Water-Resistant, Vegan, Sensitive Skin -",USP102,B0DNRMBNJ4,1,USD,17.99,0.9,1.5,0.16,3.6,1.5,NORTH WEYMOUTH,MA,02191-1708,US,USP102,2025-10-20/2025-10-26,USP102_October/2025,2025-10-21 19:35:31+00:00,17.99
113-2442900-3445015,113-2442900-3445015,2025-10-21 00:00:00,T19:02:20+00:00,2025-10-22T23:21:38+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Mineral Face Sunscreen Stick, SPF 50, Natural Zinc Oxide, Unscented, Hypoallergenic & Dermat Tested, Water-Resistant, Vegan, Sensitive Skin",USP103,B0DNRLX255,1,USD,14.99,1.2,0.99,0.16,1.8,0.99,WASHINGTON,DC,20002-7131,US,USP103,2025-10-20/2025-10-26,USP103_October/2025,2025-10-21 19:02:20+00:00,14.99
112-3785329-9051415,112-3785329-9051415,2025-10-21 00:00:00,T16:00:54+00:00,2025-10-22T05:24:24+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.27,0.99,0.16,1.8,0.99,PLAINFIELD,IL,60585-2735,US,UB0101,2025-10-20/2025-10-26,UB0101_October/2025,2025-10-21 16:00:54+00:00,14.99
112-3999793-4506632,112-3999793-4506632,2025-10-21 00:00:00,T15:24:14+00:00,2025-10-22T18:03:10+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.09,0.99,0.16,1.8,0.99,YUBA CITY,CA,95991,US,UB0101,2025-10-20/2025-10-26,UB0101_October/2025,2025-10-21 15:24:14+00:00,14.99
112-7342977-2806632,112-7342977-2806632,2025-10-21 00:00:00,T15:03:07+00:00,2025-10-25T15:31:49+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,1.2,0.48,0.16,3.0,0.48,CHESTER,CT,06412-1111,US,UDC101,2025-10-20/2025-10-26,UDC101_October/2025,2025-10-21 15:03:07+00:00,14.99
113-6287099-7677816,113-6287099-7677816,2025-10-21 00:00:00,T14:55:08+00:00,2025-10-22T08:19:10+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.24,0.99,0.16,1.8,0.99,HOUSTON,TX,77080,US,UB0101,2025-10-20/2025-10-26,UB0101_October/2025,2025-10-21 14:55:08+00:00,14.99
112-3692487-1612217,112-3692487-1612217,2025-10-21 00:00:00,T14:37:11+00:00,2025-10-22T03:08:09+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Lotion, Premium & Unscented, For Dry & Sensitive Skin, Hydrating Daily Cream - For Babies, Toddlers, Kids & Adults, Vegan, Hypoallergenic,",UBL101,B0DNRMZZM5,1,USD,16.99,1.4,0.99,0.16,1.8,0.99,AUSTIN,TX,78754-5025,US,UBL101,2025-10-20/2025-10-26,UBL101_October/2025,2025-10-21 14:37:11+00:00,16.99
111-4131382-4561061,111-4131382-4561061,2025-10-21 00:00:00,T14:24:33+00:00,2025-10-22T12:38:33+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,1.2,2.24,0.16,1.8,2.24,Hong Kong,unknown,unknown,HK,UDC101,2025-10-20/2025-10-26,UDC101_October/2025,2025-10-21 14:24:33+00:00,14.99
114-3383795-5761054,114-3383795-5761054,2025-10-21 00:00:00,T12:57:11+00:00,2025-10-25T05:01:44+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Sunscreen, Premium SPF 50 Sunscreen Mineral Lotion, Natural Zinc Oxide, Hypoallergenic, Non-toxic, Water-Resistant, Vegan, Sensitive Skin -",USP102,B0DNRMBNJ4,1,USD,17.99,1.65,0.21,0.16,1.8,0.21,DENVER,CO,80210-3130,US,USP102,2025-10-20/2025-10-26,USP102_October/2025,2025-10-21 12:57:11+00:00,17.99
113-2712612-8524219,113-2712612-8524219,2025-10-21 00:00:00,T12:54:32+00:00,2025-10-21T22:56:06+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.54,0.99,0.16,1.8,0.99,LIVERMORE,CA,94551-1821,US,UB0101,2025-10-20/2025-10-26,UB0101_October/2025,2025-10-21 12:54:32+00:00,14.99
111-0771492-2464248,111-0771492-2464248,2025-10-21 00:00:00,T12:39:18+00:00,2025-10-22T01:43:13+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Sunscreen, Premium SPF 50 Sunscreen Mineral Lotion, Natural Zinc Oxide, Hypoallergenic, Non-toxic, Water-Resistant, Vegan, Sensitive Skin -",USP102,B0DNRMBNJ4,1,USD,17.99,1.14,0.6,0.16,1.8,0.6,WOLCOTT,CT,06716-2813,US,USP102,2025-10-20/2025-10-26,USP102_October/2025,2025-10-21 12:39:18+00:00,17.99
114-9085544-9080213,114-9085544-9080213,2025-10-21 00:00:00,T08:13:38+00:00,2025-10-23T00:37:17+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Mineral Face Sunscreen Stick, SPF 50, Natural Zinc Oxide, Unscented, Hypoallergenic & Dermat Tested, Water-Resistant, Vegan, Sensitive Skin",USP103,B0DNRLX255,1,USD,14.99,1.05,0.99,0.16,1.8,0.99,WARWICK,RI,02889-2425,US,USP103,2025-10-20/2025-10-26,USP103_October/2025,2025-10-21 08:13:38+00:00,14.99
111-3180807-6666633,111-3180807-6666633,2025-10-21 00:00:00,T08:10:34+00:00,2025-10-30T05:57:14+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.0,0.99,0.16,3.0,0.99,NEW YORK,NY,10028-8028,US,UB0101,2025-10-20/2025-10-26,UB0101_October/2025,2025-10-21 08:10:34+00:00,14.99
114-7651578-7449845,114-7651578-7449845,2025-10-21 00:00:00,T04:47:35+00:00,2025-10-22T01:37:30+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.46,0.99,0.16,1.8,0.99,WALNUT,CA,91789-1280,US,UB0101,2025-10-20/2025-10-26,UB0101_October/2025,2025-10-21 04:47:35+00:00,14.99
114-1710114-9934652,114-1710114-9934652,2025-10-21 00:00:00,T04:13:45+00:00,2025-10-23T04:25:34+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.24,0.99,0.16,1.8,0.99,KATY,TX,77493-3039,US,UB0101,2025-10-20/2025-10-26,UB0101_October/2025,2025-10-21 04:13:45+00:00,14.99
111-7788162-2169865,111-7788162-2169865,2025-10-21 00:00:00,T03:44:28+00:00,2025-10-21T10:59:40+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Mineral Face Sunscreen Stick, SPF 50, Natural Zinc Oxide, Unscented, Hypoallergenic & Dermat Tested, Water-Resistant, Vegan, Sensitive Skin",USP103,B0DNRLX255,1,USD,14.99,1.46,0.99,0.16,1.8,0.99,EL SOBRANTE,CA,94803-3804,US,USP103,2025-10-20/2025-10-26,USP103_October/2025,2025-10-21 03:44:28+00:00,14.99
113-6030761-7689049,113-6030761-7689049,2025-10-21 00:00:00,T02:45:03+00:00,2025-10-26T09:15:49+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Sunscreen, Premium SPF 50 Sunscreen Mineral Lotion, Natural Zinc Oxide, Hypoallergenic, Non-toxic, Water-Resistant, Vegan, Sensitive Skin -",USP102,B0DNRMBNJ4,1,USD,17.99,1.2,5.25,0.16,1.8,0.99,Guayaquil,Guayas,90609,EC,USP102,2025-10-20/2025-10-26,USP102_October/2025,2025-10-21 02:45:03+00:00,17.99
113-0702423-8103425,113-0702423-8103425,2025-10-21 00:00:00,T02:37:44+00:00,2025-10-23T20:23:05+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.2,0.99,0.16,1.8,0.99,ALBANY,NY,12204,US,UB0101,2025-10-20/2025-10-26,UB0101_October/2025,2025-10-21 02:37:44+00:00,14.99
114-5432262-4813850,114-5432262-4813850,2025-10-21 00:00:00,T02:25:50+00:00,2025-10-23T11:05:59+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,0.94,0.99,0.16,6.0,0.99,NORWALK,CA,90650-5741,US,UDC101,2025-10-20/2025-10-26,UDC101_October/2025,2025-10-21 02:25:50+00:00,14.99
114-1154945-4969018,114-1154945-4969018,2025-10-21 00:00:00,T00:50:22+00:00,2025-10-23T20:54:41+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.2,0.99,0.16,1.8,0.99,RINDGE,NH,03461-5401,US,UB0101,2025-10-20/2025-10-26,UB0101_October/2025,2025-10-21 00:50:22+00:00,14.99
111-7776543-1485819,111-7776543-1485819,2025-10-21 00:00:00,T00:37:42+00:00,2025-10-21T08:24:35+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Mineral Face Sunscreen Stick, SPF 50, Natural Zinc Oxide, Unscented, Hypoallergenic & Dermat Tested, Water-Resistant, Vegan, Sensitive Skin",USP103,B0DNRLX255,1,USD,14.99,1.2,0.99,0.16,3.0,0.99,NEW YORK,NY,10002-7391,US,USP103,2025-10-20/2025-10-26,USP103_October/2025,2025-10-21 00:37:42+00:00,14.99
112-1116919-6088201,112-1116919-6088201,2025-10-20 00:00:00,T23:01:12+00:00,2025-10-22T18:08:18+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,0.84,0.99,0.16,3.0,0.99,ORLEANS,IN,47452-9264,US,UDC101,2025-10-20/2025-10-26,UDC101_October/2025,2025-10-20 23:01:12+00:00,14.99
113-8083888-8196268,113-8083888-8196268,2025-10-20 00:00:00,T22:20:16+00:00,2025-10-23T04:57:42+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.16,0.99,0.16,1.8,0.99,ANAHEIM,CA,92804-3003,US,UB0101,2025-10-20/2025-10-26,UB0101_October/2025,2025-10-20 22:20:16+00:00,14.99
113-2250859-3441824,113-2250859-3441824,2025-10-20 00:00:00,T21:59:29+00:00,2025-10-24T17:51:54+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.31,0.93,0.16,1.8,0.93,TONAWANDA,NY,14150-5441,US,UB0101,2025-10-20/2025-10-26,UB0101_October/2025,2025-10-20 21:59:29+00:00,14.99
113-2886033-1235468,113-2886033-1235468,2025-10-20 00:00:00,T20:57:36+00:00,2025-10-25T02:03:56+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Sunscreen, Premium SPF 50 Sunscreen Mineral Lotion, Natural Zinc Oxide, Hypoallergenic, Non-toxic, Water-Resistant, Vegan, Sensitive Skin -",USP102,B0DNRMBNJ4,1,USD,17.99,1.2,0.99,0.16,3.6,0.99,PORTLAND,OR,97230-4629,US,USP102,2025-10-20/2025-10-26,USP102_October/2025,2025-10-20 20:57:36+00:00,17.99
113-4683703-8665046,113-4683703-8665046,2025-10-20 00:00:00,T20:28:39+00:00,2025-10-22T02:24:32+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Mineral Face Sunscreen Stick, SPF 50, Natural Zinc Oxide, Unscented, Hypoallergenic & Dermat Tested, Water-Resistant, Vegan, Sensitive Skin",USP103,B0DNRLX255,1,USD,14.99,1.29,0.99,0.16,1.8,0.99,SAN FRANCISCO,CA,94110-5931,US,USP103,2025-10-20/2025-10-26,USP103_October/2025,2025-10-20 20:28:39+00:00,14.99
